Date,Price,,Days since 01/01/2000,,,,,,,,,,,,
24-Jul-03,2.8075,,1300,,,,,,,,,,,,
23-Jul-03,2.7775,,1299,,,,,,,,,,,,
22-Jul-03,2.7825,,1298,,,,,,,,,,,,
21-Jul-03,2.7975,,1297,,,,,,,,,,,,
18-Jul-03,2.8025,,1294,,,,,,,,,,,,
17-Jul-03,2.7925,,1293,,,,,,,,,,,,
16-Jul-03,2.7825,,1292,,,,,,,,,,,,
15-Jul-03,2.7675,,1291,,,,,,,,,,,,
14-Jul-03,2.7675,,1290,,,,,,,,,,,,
11-Jul-03,2.7575,,1287,,,,,,,,,,,,
10-Jul-03,2.7625,,1286,,,,,,,,,,,,
9-Jul-03,2.7725,,1285,,,,,,,,,,,,
8-Jul-03,2.7725,,1284,,,,,,,,,,,,
7-Jul-03,2.7825,,1283,,,,,,,,,,,,
4-Jul-03,2.7925,,1280,,,,,,,,,,,,
3-Jul-03,2.7925,,1279,,,,,,,,,,,,
2-Jul-03,2.7975,,1278,,,,,,,,,,,,
1-Jul-03,2.7975,,1277,,,,,,,,,,,,
30-Jun-03,2.7975,,1276,,,,,,,,,,,,
27-Jun-03,2.815,,1273,,,,,,,,,,,,
26-Jun-03,2.7875,,1272,,,,,,,,,,,,
25-Jun-03,2.7675,,1271,,,,,,,,,,,,
24-Jun-03,2.7675,,1270,,,,,,,,,,,,
23-Jun-03,2.7875,,1269,,,,,,,,,,,,
20-Jun-03,2.8,,1266,,,,,,,,,,,,
19-Jun-03,2.8025,,1265,,,,,,,,,,,,
18-Jun-03,2.8025,,1264,,,,,,,,,,,,
17-Jun-03,2.8025,,1263,,,,,,,,,,,,
16-Jun-03,2.8225,,1262,,,,,,,,,,,,
13-Jun-03,2.8225,,1259,,,,,,,,,,,,
12-Jun-03,2.8375,,1258,,,,,,,,,,,,
11-Jun-03,2.8225,,1257,,,,,,,,,,,,
10-Jun-03,2.8075,,1256,,,,,,,,,,,,
9-Jun-03,2.8125,,1255,,,,,,,,,,,,
6-Jun-03,2.8225,,1252,,,,,,,,,,,,
5-Jun-03,2.8275,,1251,,,,,,,,,,,,
4-Jun-03,2.8225,,1250,,,,,,,,,,,,
3-Jun-03,2.8325,,1249,,,,,,,,,,,,
2-Jun-03,2.8475,,1248,,,,,,,,,,,,
30-May-03,2.8475,,1245,,,,,,,,,,,,
29-May-03,2.8725,,1244,,,,,,,,,,,,
28-May-03,2.8825,,1243,,,,,,,,,,,,
27-May-03,2.865,,1242,,,,,,,,,,,,
26-May-03,2.895,,1241,,,,,,,,,,,,
23-May-03,2.895,,1238,,,,,,,,,,,,
22-May-03,2.88,,1237,,,,,,,,,,,,
21-May-03,2.8425,,1236,,,,,,,,,,,,
20-May-03,2.8825,,1235,,,,,,,,,,,,
19-May-03,2.915,,1234,,,,,,,,,,,,
16-May-03,2.9,,1231,,,,,,,,,,,,
15-May-03,2.84,,1230,,,,,,,,,,,,
14-May-03,2.805,,1229,,,,,,,,,,,,
13-May-03,2.765,,1228,,,,,,,,,,,,
12-May-03,2.7625,,1227,,,,,,,,,,,,
9-May-03,2.785,,1224,,,,,,,,,,,,
8-May-03,2.7625,,1223,,,,,,,,,,,,
7-May-03,2.7825,,1222,,,,,,,,,,,,
6-May-03,2.7925,,1221,,,,,,,,,,,,
5-May-03,2.7975,,1220,,,,,,,,,,,,
2-May-03,2.7925,,1217,,,,,,,,,,,,
1-May-03,2.8225,,1216,,,,,,,,,,,,
30-Apr-03,2.8225,,1215,,,,,,,,,,,,
29-Apr-03,2.8525,,1214,,,,,,,,,,,,
28-Apr-03,2.8575,,1213,,,,,,,,,,,,
25-Apr-03,2.8625,,1210,,,,,,,,,,,,
24-Apr-03,2.8575,,1209,,,,,,,,,,,,
23-Apr-03,2.85,,1208,,,,,,,,,,,,
22-Apr-03,2.8475,,1207,,,,,,,,,,,,
21-Apr-03,2.8875,,1206,,,,,,,,,,,,
18-Apr-03,2.9225,,1203,,,,,,,,,,,,
17-Apr-03,2.9225,,1202,,,,,,,,,,,,
16-Apr-03,2.9225,,1201,,,,,,,,,,,,
15-Apr-03,2.9475,,1200,,,,,,,,,,,,
14-Apr-03,2.94,,1199,,,,,,,,,,,,
11-Apr-03,2.8975,,1196,,,,,,,,,,,,
10-Apr-03,2.8925,,1195,,,,,,,,,,,,
9-Apr-03,2.9125,,1194,,,,,,,,,,,,
8-Apr-03,2.9175,,1193,,,,,,,,,,,,
7-Apr-03,2.9025,,1192,,,,,,,,,,,,
4-Apr-03,2.8975,,1189,,,,,,,,,,,,
3-Apr-03,2.905,,1188,,,,,,,,,,,,
2-Apr-03,2.9,,1187,,,,,,,,,,,,
1-Apr-03,2.96,,1186,,,,,,,,,,,,
31-Mar-03,2.9725,,1185,,,,,,,,,,,,
28-Mar-03,2.9725,,1182,,,,,,,,,,,,
27-Mar-03,2.875,,1181,,,,,,,,,,,,
26-Mar-03,2.895,,1180,,,,,,,,,,,,
25-Mar-03,2.935,,1179,,,,,,,,,,,,
24-Mar-03,2.96,,1178,,,,,,,,,,,,
21-Mar-03,3.0225,,1175,,,,,,,,,,,,
20-Mar-03,3.0375,,1174,,,,,,,,,,,,
19-Mar-03,3.015,,1173,,,,,,,,,,,,
18-Mar-03,3.055,,1172,,,,,,,,,,,,
17-Mar-03,3.085,,1171,,,,,,,,,,,,
14-Mar-03,3.115,,1168,,,,,,,,,,,,
13-Mar-03,3.115,,1167,,,,,,,,,,,,
12-Mar-03,3.115,,1166,,,,,,,,,,,,
11-Mar-03,3.125,,1165,,,,,,,,,,,,
10-Mar-03,3.135,,1164,,,,,,,,,,,,
7-Mar-03,3.165,,1161,,,,,,,,,,,,
6-Mar-03,3.175,,1160,,,,,,,,,,,,
5-Mar-03,3.175,,1159,,,,,,,,,,,,
4-Mar-03,3.175,,1158,,,,,,,,,,,,
3-Mar-03,3.205,,1157,,,,,,,,,,,,
28-Feb-03,3.2,,1154,,,,,,,,,,,,
27-Feb-03,3.19,,1153,,,,,,,,,,,,
26-Feb-03,3.165,,1152,,,,,,,,,,,,
25-Feb-03,3.155,,1151,,,,,,,,,,,,
24-Feb-03,3.17,,1150,,,,,,,,,,,,
21-Feb-03,3.185,,1147,,,,,,,,,,,,
20-Feb-03,3.205,,1146,,,,,,,,,,,,
19-Feb-03,3.195,,1145,,,,,,,,,,,,
18-Feb-03,3.165,,1144,,,,,,,,,,,,
17-Feb-03,3.18,,1143,,,,,,,,,,,,
14-Feb-03,3.18,,1140,,,,,,,,,,,,
13-Feb-03,3.135,,1139,,,,,,,,,,,,
12-Feb-03,3.105,,1138,,,,,,,,,,,,
11-Feb-03,3.105,,1137,,,,,,,,,,,,
10-Feb-03,3.125,,1136,,,,,,,,,,,,
7-Feb-03,3.155,,1133,,,,,,,,,,,,
6-Feb-03,3.145,,1132,,,,,,,,,,,,
5-Feb-03,3.165,,1131,,,,,,,,,,,,
4-Feb-03,3.165,,1130,,,,,,,,,,,,
3-Feb-03,3.185,,1129,,,,,,,,,,,,
31-Jan-03,3.205,,1126,,,,,,,,,,,,
30-Jan-03,3.245,,1125,,,,,,,,,,,,
29-Jan-03,3.295,,1124,,,,,,,,,,,,
28-Jan-03,3.325,,1123,,,,,,,,,,,,
27-Jan-03,3.32,,1122,,,,,,,,,,,,
24-Jan-03,3.215,,1119,,,,,,,,,,,,
23-Jan-03,3.135,,1118,,,,,,,,,,,,
22-Jan-03,3.105,,1117,,,,,,,,,,,,
21-Jan-03,3.095,,1116,,,,,,,,,,,,
20-Jan-03,3.2,,1115,,,,,,,,,,,,
17-Jan-03,3.2,,1112,,,,,,,,,,,,
16-Jan-03,3.265,,1111,,,,,,,,,,,,
15-Jan-03,3.225,,1110,,,,,,,,,,,,
14-Jan-03,3.245,,1109,,,,,,,,,,,,
13-Jan-03,3.32,,1108,,,,,,,,,,,,
10-Jan-03,3.345,,1105,,,,,,,,,,,,
9-Jan-03,3.33,,1104,,,,,,,,,,,,
8-Jan-03,3.295,,1103,,,,,,,,,,,,
7-Jan-03,3.285,,1102,,,,,,,,,,,,
6-Jan-03,3.325,,1101,,,,,,,,,,,,
3-Jan-03,3.33,,1098,,,,,,,,,,,,
2-Jan-03,3.34,,1097,,,,,,,,,,,,
1-Jan-03,3.365,,1096,,,,,,,,,,,,
31-Dec-02,3.365,,1095,,,,,,,,,,,,
30-Dec-02,3.365,,1094,,,,,,,,,,,,
27-Dec-02,3.395,,1091,,,,,,,,,,,,
26-Dec-02,3.395,,1090,,,,,,,,,,,,
25-Dec-02,3.415,,1089,,,,,,,,,,,,
24-Dec-02,3.415,,1088,,,,,,,,,,,,
23-Dec-02,3.46,,1087,,,,,,,,,,,,
20-Dec-02,3.47,,1084,,,,,,,,,,,,
19-Dec-02,3.465,,1083,,,,,,,,,,,,
18-Dec-02,3.495,,1082,,,,,,,,,,,,
17-Dec-02,3.535,,1081,,,,,,,,,,,,
16-Dec-02,3.545,,1080,,,,,,,,,,,,
13-Dec-02,3.515,,1077,,,,,,,,,,,,
12-Dec-02,3.495,,1076,,,,,,,,,,,,
11-Dec-02,3.505,,1075,,,,,,,,,,,,
10-Dec-02,3.515,,1074,,,,,,,,,,,,
9-Dec-02,3.535,,1073,,,,,,,,,,,,
6-Dec-02,3.535,,1070,,,,,,,,,,,,
5-Dec-02,3.525,,1069,,,,,,,,,,,,
4-Dec-02,3.525,,1068,,,,,,,,,,,,
3-Dec-02,3.535,,1067,,,,,,,,,,,,
2-Dec-02,3.575,,1066,,,,,,,,,,,,
29-Nov-02,3.635,,1063,,,,,,,,,,,,
28-Nov-02,3.495,,1062,,,,,,,,,,,,
27-Nov-02,3.495,,1061,,,,,,,,,,,,
26-Nov-02,3.465,,1060,,,,,,,,,,,,
25-Nov-02,3.495,,1059,,,,,,,,,,,,
22-Nov-02,3.495,,1056,,,,,,,,,,,,
21-Nov-02,3.505,,1055,,,,,,,,,,,,
20-Nov-02,3.515,,1054,,,,,,,,,,,,
19-Nov-02,3.515,,1053,,,,,,,,,,,,
18-Nov-02,3.535,,1052,,,,,,,,,,,,
15-Nov-02,3.535,,1049,,,,,,,,,,,,
14-Nov-02,3.545,,1048,,,,,,,,,,,,
13-Nov-02,3.535,,1047,,,,,,,,,,,,
12-Nov-02,3.525,,1046,,,,,,,,,,,,
11-Nov-02,3.545,,1045,,,,,,,,,,,,
8-Nov-02,3.545,,1042,,,,,,,,,,,,
7-Nov-02,3.545,,1041,,,,,,,,,,,,
6-Nov-02,3.535,,1040,,,,,,,,,,,,
5-Nov-02,3.535,,1039,,,,,,,,,,,,
4-Nov-02,3.565,,1038,,,,,,,,,,,,
1-Nov-02,3.525,,1035,,,,,,,,,,,,
31-Oct-02,3.525,,1034,,,,,,,,,,,,
30-Oct-02,3.545,,1033,,,,,,,,,,,,
29-Oct-02,3.565,,1032,,,,,,,,,,,,
28-Oct-02,3.595,,1031,,,,,,,,,,,,
25-Oct-02,3.605,,1028,,,,,,,,,,,,
24-Oct-02,3.605,,1027,,,,,,,,,,,,
23-Oct-02,3.605,,1026,,,,,,,,,,,,
22-Oct-02,3.605,,1025,,,,,,,,,,,,
21-Oct-02,3.615,,1024,,,,,,,,,,,,
18-Oct-02,3.615,,1021,,,,,,,,,,,,
17-Oct-02,3.595,,1020,,,,,,,,,,,,
16-Oct-02,3.585,,1019,,,,,,,,,,,,
15-Oct-02,3.65,,1018,,,,,,,,,,,,
14-Oct-02,3.695,,1017,,,,,,,,,,,,
11-Oct-02,3.695,,1014,,,,,,,,,,,,
10-Oct-02,3.695,,1013,,,,,,,,,,,,
9-Oct-02,3.705,,1012,,,,,,,,,,,,
8-Oct-02,3.73,,1011,,,,,,,,,,,,
7-Oct-02,3.755,,1010,,,,,,,,,,,,
4-Oct-02,3.745,,1007,,,,,,,,,,,,
3-Oct-02,3.745,,1006,,,,,,,,,,,,
2-Oct-02,3.755,,1005,,,,,,,,,,,,
1-Oct-02,3.735,,1004,,,,,,,,,,,,
30-Sep-02,3.735,,1003,,,,,,,,,,,,
27-Sep-02,3.72,,1000,,,,,,,,,,,,
26-Sep-02,3.675,,999,,,,,,,,,,,,
25-Sep-02,3.665,,998,,,,,,,,,,,,
24-Sep-02,3.645,,997,,,,,,,,,,,,
23-Sep-02,3.665,,996,,,,,,,,,,,,
20-Sep-02,3.66,,993,,,,,,,,,,,,
19-Sep-02,3.67,,992,,,,,,,,,,,,
18-Sep-02,3.635,,991,,,,,,,,,,,,
17-Sep-02,3.625,,990,,,,,,,,,,,,
16-Sep-02,3.645,,989,,,,,,,,,,,,
13-Sep-02,3.645,,986,,,,,,,,,,,,
12-Sep-02,3.635,,985,,,,,,,,,,,,
11-Sep-02,3.615,,984,,,,,,,,,,,,
10-Sep-02,3.635,,983,,,,,,,,,,,,
9-Sep-02,3.61,,982,,,,,,,,,,,,
6-Sep-02,3.625,,979,,,,,,,,,,,,
5-Sep-02,3.6,,978,,,,,,,,,,,,
4-Sep-02,3.655,,977,,,,,,,,,,,,
3-Sep-02,3.64,,976,,,,,,,,,,,,
2-Sep-02,3.565,,975,,,,,,,,,,,,
30-Aug-02,3.625,,972,,,,,,,,,,,,
29-Aug-02,3.625,,971,,,,,,,,,,,,
28-Aug-02,3.605,,970,,,,,,,,,,,,
27-Aug-02,3.615,,969,,,,,,,,,,,,
26-Aug-02,3.635,,968,,,,,,,,,,,,
23-Aug-02,3.605,,965,,,,,,,,,,,,
22-Aug-02,3.585,,964,,,,,,,,,,,,
21-Aug-02,3.575,,963,,,,,,,,,,,,
20-Aug-02,3.615,,962,,,,,,,,,,,,
19-Aug-02,3.635,,961,,,,,,,,,,,,
16-Aug-02,3.635,,958,,,,,,,,,,,,
15-Aug-02,3.635,,957,,,,,,,,,,,,
14-Aug-02,3.635,,956,,,,,,,,,,,,
13-Aug-02,3.625,,955,,,,,,,,,,,,
12-Aug-02,3.625,,954,,,,,,,,,,,,
9-Aug-02,3.635,,951,,,,,,,,,,,,
8-Aug-02,3.64,,950,,,,,,,,,,,,
7-Aug-02,3.645,,949,,,,,,,,,,,,
6-Aug-02,3.635,,948,,,,,,,,,,,,
5-Aug-02,3.635,,947,,,,,,,,,,,,
2-Aug-02,3.62,,944,,,,,,,,,,,,
1-Aug-02,3.6,,943,,,,,,,,,,,,
31-Jul-02,3.73,,942,,,,,,,,,,,,
30-Jul-02,3.695,,941,,,,,,,,,,,,
29-Jul-02,3.65,,940,,,,,,,,,,,,
26-Jul-02,3.665,,937,,,,,,,,,,,,
25-Jul-02,3.65,,936,,,,,,,,,,,,
24-Jul-02,3.64,,935,,,,,,,,,,,,
23-Jul-02,3.665,,934,,,,,,,,,,,,
22-Jul-02,3.605,,933,,,,,,,,,,,,
19-Jul-02,3.575,,930,,,,,,,,,,,,
18-Jul-02,3.555,,929,,,,,,,,,,,,
17-Jul-02,3.535,,928,,,,,,,,,,,,
16-Jul-02,3.54,,927,,,,,,,,,,,,
15-Jul-02,3.59,,926,,,,,,,,,,,,
12-Jul-02,3.575,,923,,,,,,,,,,,,
11-Jul-02,3.57,,922,,,,,,,,,,,,
10-Jul-02,3.55,,921,,,,,,,,,,,,
9-Jul-02,3.58,,920,,,,,,,,,,,,
8-Jul-02,3.58,,919,,,,,,,,,,,,
5-Jul-02,3.58,,916,,,,,,,,,,,,
4-Jul-02,3.575,,915,,,,,,,,,,,,
3-Jul-02,3.575,,914,,,,,,,,,,,,
2-Jul-02,3.62,,913,,,,,,,,,,,,
1-Jul-02,3.78,,912,,,,,,,,,,,,
28-Jun-02,3.81,,909,,,,,,,,,,,,
27-Jun-02,3.8,,908,,,,,,,,,,,,
26-Jun-02,3.84,,907,,,,,,,,,,,,
25-Jun-02,3.86,,906,,,,,,,,,,,,
24-Jun-02,3.765,,905,,,,,,,,,,,,
21-Jun-02,3.665,,902,,,,,,,,,,,,
20-Jun-02,3.59,,901,,,,,,,,,,,,
19-Jun-02,3.56,,900,,,,,,,,,,,,
18-Jun-02,3.52,,899,,,,,,,,,,,,
17-Jun-02,3.55,,898,,,,,,,,,,,,
14-Jun-02,3.55,,895,,,,,,,,,,,,
13-Jun-02,3.49,,894,,,,,,,,,,,,
12-Jun-02,3.47,,893,,,,,,,,,,,,
11-Jun-02,3.47,,892,,,,,,,,,,,,
10-Jun-02,3.48,,891,,,,,,,,,,,,
7-Jun-02,3.64,,888,,,,,,,,,,,,
6-Jun-02,3.63,,887,,,,,,,,,,,,
5-Jun-02,3.64,,886,,,,,,,,,,,,
4-Jun-02,3.62,,885,,,,,,,,,,,,
3-Jun-02,3.6,,884,,,,,,,,,,,,
31-May-02,3.57,,881,,,,,,,,,,,,
30-May-02,3.58,,880,,,,,,,,,,,,
29-May-02,3.59,,879,,,,,,,,,,,,
28-May-02,3.48,,878,,,,,,,,,,,,
27-May-02,3.44,,877,,,,,,,,,,,,
24-May-02,3.405,,874,,,,,,,,,,,,
23-May-02,3.38,,873,,,,,,,,,,,,
22-May-02,3.41,,872,,,,,,,,,,,,
21-May-02,3.39,,871,,,,,,,,,,,,
20-May-02,3.52,,870,,,,,,,,,,,,
17-May-02,3.38,,867,,,,,,,,,,,,
16-May-02,3.235,,866,,,,,,,,,,,,
15-May-02,3.215,,865,,,,,,,,,,,,
14-May-02,3.205,,864,,,,,,,,,,,,
13-May-02,3.24,,863,,,,,,,,,,,,
10-May-02,3.195,,860,,,,,,,,,,,,
9-May-02,3.18,,859,,,,,,,,,,,,
8-May-02,3.19,,858,,,,,,,,,,,,
7-May-02,3.17,,857,,,,,,,,,,,,
6-May-02,3.165,,856,,,,,,,,,,,,
3-May-02,3.17,,853,,,,,,,,,,,,
2-May-02,3.08,,852,,,,,,,,,,,,
1-May-02,2.955,,851,,,,,,,,,,,,
30-Apr-02,2.955,,850,,,,,,,,,,,,
29-Apr-02,2.9,,849,,,,,,,,,,,,
26-Apr-02,3.13,,846,,,,,,,,,,,,
25-Apr-02,3.13,,845,,,,,,,,,,,,
24-Apr-02,3.13,,844,,,,,,,,,,,,
23-Apr-02,3.13,,843,,,,,,,,,,,,
22-Apr-02,3.13,,842,,,,,,,,,,,,
19-Apr-02,3.13,,839,,,,,,,,,,,,
18-Apr-02,3.08,,838,,,,,,,,,,,,
17-Apr-02,2.845,,837,,,,,,,,,,,,
16-Apr-02,2.74,,836,,,,,,,,,,,,
15-Apr-02,2.91,,835,,,,,,,,,,,,
12-Apr-02,2.865,,832,,,,,,,,,,,,
11-Apr-02,2.81,,831,,,,,,,,,,,,
10-Apr-02,2.77,,830,,,,,,,,,,,,
9-Apr-02,2.76,,829,,,,,,,,,,,,
8-Apr-02,2.76,,828,,,,,,,,,,,,
5-Apr-02,2.7,,825,,,,,,,,,,,,
4-Apr-02,2.74,,824,,,,,,,,,,,,
3-Apr-02,2.925,,823,,,,,,,,,,,,
2-Apr-02,2.94,,822,,,,,,,,,,,,
1-Apr-02,2.94,,821,,,,,,,,,,,,
29-Mar-02,2.94,,818,,,,,,,,,,,,
28-Mar-02,2.94,,817,,,,,,,,,,,,
27-Mar-02,2.94,,816,,,,,,,,,,,,
26-Mar-02,2.85,,815,,,,,,,,,,,,
25-Mar-02,3.2,,814,,,,,,,,,,,,
22-Mar-02,2.975,,811,,,,,,,,,,,,
21-Mar-02,2.38,,810,,,,,,,,,,,,
20-Mar-02,2.46,,809,,,,,,,,,,,,
19-Mar-02,2.42,,808,,,,,,,,,,,,
18-Mar-02,2.33,,807,,,,,,,,,,,,
15-Mar-02,2.3,,804,,,,,,,,,,,,
14-Mar-02,2.375,,803,,,,,,,,,,,,
13-Mar-02,2.37,,802,,,,,,,,,,,,
12-Mar-02,2.39,,801,,,,,,,,,,,,
11-Mar-02,2.29,,800,,,,,,,,,,,,
8-Mar-02,2.24,,797,,,,,,,,,,,,
7-Mar-02,2.19,,796,,,,,,,,,,,,
6-Mar-02,2.095,,795,,,,,,,,,,,,
5-Mar-02,2.03,,794,,,,,,,,,,,,
4-Mar-02,2.01,,793,,,,,,,,,,,,
1-Mar-02,2.065,,790,,,,,,,,,,,,
28-Feb-02,2.105,,789,,,,,,,,,,,,
27-Feb-02,2.1,,788,,,,,,,,,,,,
26-Feb-02,2.1,,787,,,,,,,,,,,,
25-Feb-02,2.06,,786,,,,,,,,,,,,
22-Feb-02,2.02,,783,,,,,,,,,,,,
21-Feb-02,1.985,,782,,,,,,,,,,,,
20-Feb-02,2.055,,781,,,,,,,,,,,,
19-Feb-02,2.015,,780,,,,,,,,,,,,
18-Feb-02,1.915,,779,,,,,,,,,,,,
15-Feb-02,1.915,,776,,,,,,,,,,,,
14-Feb-02,1.875,,775,,,,,,,,,,,,
13-Feb-02,1.835,,774,,,,,,,,,,,,
12-Feb-02,1.855,,773,,,,,,,,,,,,
11-Feb-02,1.965,,772,,,,,,,,,,,,
8-Feb-02,2.075,,769,,,,,,,,,,,,
7-Feb-02,2.075,,768,,,,,,,,,,,,
6-Feb-02,2.075,,767,,,,,,,,,,,,
5-Feb-02,2.075,,766,,,,,,,,,,,,
4-Feb-02,2.075,,765,,,,,,,,,,,,
1-Feb-02,2.075,,762,,,,,,,,,,,,
31-Jan-02,1.965,,761,,,,,,,,,,,,
30-Jan-02,1.925,,760,,,,,,,,,,,,
29-Jan-02,1.815,,759,,,,,,,,,,,,
28-Jan-02,1.785,,758,,,,,,,,,,,,
25-Jan-02,1.825,,755,,,,,,,,,,,,
24-Jan-02,1.705,,754,,,,,,,,,,,,
23-Jan-02,1.735,,753,,,,,,,,,,,,
22-Jan-02,1.8,,752,,,,,,,,,,,,
21-Jan-02,1.735,,751,,,,,,,,,,,,
18-Jan-02,1.875,,748,,,,,,,,,,,,
17-Jan-02,1.925,,747,,,,,,,,,,,,
16-Jan-02,1.825,,746,,,,,,,,,,,,
15-Jan-02,1.9,,745,,,,,,,,,,,,
14-Jan-02,1.675,,744,,,,,,,,,,,,
11-Jan-02,1.675,,741,,,,,,,,,,,,
10-Jan-02,1.045,,740,,,,,,,,,,,,
9-Jan-02,1.045,,739,,,,,,,,,,,,
8-Jan-02,1.045,,738,,,,,,,,,,,,
7-Jan-02,1.045,,737,,,,,,,,,,,,
4-Jan-02,1.045,,734,,,,,,,,,,,,
3-Jan-02,1.045,,733,,,,,,,,,,,,
2-Jan-02,1.045,,732,,,,,,,,,,,,
31-Dec-01,1.045,,730,,,,,,,,,,,,
28-Dec-01,1.045,,727,,,,,,,,,,,,
27-Dec-01,1.045,,726,,,,,,,,,,,,
26-Dec-01,1.045,,725,,,,,,,,,,,,
25-Dec-01,1.045,,724,,,,,,,,,,,,
24-Dec-01,1.045,,723,,,,,,,,,,,,
20-Dec-01,1.045,,719,,,,,,,,,,,,
19-Dec-01,1.045,,718,,,,,,,,,,,,
18-Dec-01,1.045,,717,,,,,,,,,,,,
17-Dec-01,1.055,,716,,,,,,,,,,,,
14-Dec-01,1.055,,713,,,,,,,,,,,,
13-Dec-01,1.025,,712,,,,,,,,,,,,
12-Dec-01,1.015,,711,,,,,,,,,,,,
11-Dec-01,1.055,,710,,,,,,,,,,,,
10-Dec-01,1.045,,709,,,,,,,,,,,,
7-Dec-01,1.15,,706,,,,,,,,,,,,
3-Dec-01,1.0029,,702,,,,,,,,,,,,
30-Nov-01,0.987,,699,,,,,,,,,,,,
29-Nov-01,0.9975,,698,,,,,,,,,,,,
28-Nov-01,0.9984,,697,,,,,,,,,,,,
27-Nov-01,0.9989,,696,,,,,,,,,,,,
26-Nov-01,0.9989,,695,,,,,,,,,,,,
23-Nov-01,0.9972,,692,,,,,,,,,,,,
22-Nov-01,0.9988,,691,,,,,,,,,,,,
21-Nov-01,0.9972,,690,,,,,,,,,,,,
20-Nov-01,0.9989,,689,,,,,,,,,,,,
19-Nov-01,0.9993,,688,,,,,,,,,,,,
16-Nov-01,0.9971,,685,,,,,,,,,,,,
15-Nov-01,0.9993,,684,,,,,,,,,,,,
14-Nov-01,0.999,,683,,,,,,,,,,,,
13-Nov-01,0.9993,,682,,,,,,,,,,,,
12-Nov-01,0.9993,,681,,,,,,,,,,,,
9-Nov-01,0.9972,,678,,,,,,,,,,,,
8-Nov-01,0.9995,,677,,,,,,,,,,,,
7-Nov-01,0.9994,,676,,,,,,,,,,,,
6-Nov-01,0.9983,,675,,,,,,,,,,,,
5-Nov-01,0.9983,,674,,,,,,,,,,,,
2-Nov-01,0.9963,,671,,,,,,,,,,,,
1-Nov-01,0.9979,,670,,,,,,,,,,,,
31-Oct-01,0.9993,,669,,,,,,,,,,,,
30-Oct-01,0.9997,,668,,,,,,,,,,,,
29-Oct-01,0.9998,,667,,,,,,,,,,,,
26-Oct-01,0.9996,,664,,,,,,,,,,,,
25-Oct-01,0.9998,,663,,,,,,,,,,,,
24-Oct-01,0.9999,,662,,,,,,,,,,,,
23-Oct-01,0.9999,,661,,,,,,,,,,,,
22-Oct-01,0.9999,,660,,,,,,,,,,,,
19-Oct-01,0.9996,,657,,,,,,,,,,,,
18-Oct-01,0.9999,,656,,,,,,,,,,,,
17-Oct-01,0.9998,,655,,,,,,,,,,,,
16-Oct-01,0.9998,,654,,,,,,,,,,,,
15-Oct-01,0.9997,,653,,,,,,,,,,,,
12-Oct-01,0.9988,,650,,,,,,,,,,,,
11-Oct-01,0.9994,,649,,,,,,,,,,,,
10-Oct-01,0.9996,,648,,,,,,,,,,,,
9-Oct-01,0.9996,,647,,,,,,,,,,,,
8-Oct-01,0.9984,,646,,,,,,,,,,,,
5-Oct-01,0.9984,,643,,,,,,,,,,,,
4-Oct-01,0.9994,,642,,,,,,,,,,,,
3-Oct-01,0.9997,,641,,,,,,,,,,,,
2-Oct-01,0.9997,,640,,,,,,,,,,,,
1-Oct-01,0.9997,,639,,,,,,,,,,,,
28-Sep-01,0.9997,,636,,,,,,,,,,,,
27-Sep-01,0.9999,,635,,,,,,,,,,,,
26-Sep-01,0.9999,,634,,,,,,,,,,,,
25-Sep-01,1,,633,,,,,,,,,,,,
24-Sep-01,0.9999,,632,,,,,,,,,,,,
21-Sep-01,0.9996,,629,,,,,,,,,,,,
20-Sep-01,0.9998,,628,,,,,,,,,,,,
19-Sep-01,0.9997,,627,,,,,,,,,,,,
18-Sep-01,0.9997,,626,,,,,,,,,,,,
17-Sep-01,1,,625,,,,,,,,,,,,
14-Sep-01,0.9986,,622,,,,,,,,,,,,
13-Sep-01,0.9996,,621,,,,,,,,,,,,
12-Sep-01,0.9997,,620,,,,,,,,,,,,
11-Sep-01,0.9997,,619,,,,,,,,,,,,
10-Sep-01,0.9997,,618,,,,,,,,,,,,
7-Sep-01,1,,615,,,,,,,,,,,,
6-Sep-01,0.9995,,614,,,,,,,,,,,,
5-Sep-01,0.9997,,613,,,,,,,,,,,,
4-Sep-01,0.9997,,612,,,,,,,,,,,,
3-Sep-01,0.9996,,611,,,,,,,,,,,,
31-Aug-01,0.9979,,608,,,,,,,,,,,,
30-Aug-01,0.9999,,607,,,,,,,,,,,,
29-Aug-01,1,,606,,,,,,,,,,,,
28-Aug-01,0.9998,,605,,,,,,,,,,,,
27-Aug-01,0.9998,,604,,,,,,,,,,,,
24-Aug-01,0.999,,601,,,,,,,,,,,,
23-Aug-01,0.9997,,600,,,,,,,,,,,,
22-Aug-01,0.9996,,599,,,,,,,,,,,,
21-Aug-01,0.9991,,598,,,,,,,,,,,,
20-Aug-01,0.9984,,597,,,,,,,,,,,,
17-Aug-01,0.9984,,594,,,,,,,,,,,,
16-Aug-01,0.9997,,593,,,,,,,,,,,,
15-Aug-01,0.9998,,592,,,,,,,,,,,,
14-Aug-01,0.9996,,591,,,,,,,,,,,,
13-Aug-01,0.9996,,590,,,,,,,,,,,,
10-Aug-01,0.9989,,587,,,,,,,,,,,,
9-Aug-01,0.9996,,586,,,,,,,,,,,,
8-Aug-01,0.9997,,585,,,,,,,,,,,,
